timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-11-05T02:36:00+00:00,89.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T02:37:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T02:40:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T02:56:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:33:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:36:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:39:00+00:00,90.0,11.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:41:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:47:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:50:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T03:56:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:07:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:10:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:13:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:15:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:24:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:33:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T04:47:00+00:00,89.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:09:00+00:00,89.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:12:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:24:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:25:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:27:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:33:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:35:00+00:00,90.0,12.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:37:00+00:00,90.0,9.96,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:48:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:49:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:53:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:55:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T05:57:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:04:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:08:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:09:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:10:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:11:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:13:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:16:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:19:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:20:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:24:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:25:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:28:00+00:00,90.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:31:00+00:00,90.46,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:32:00+00:00,90.46,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
2025-11-05T06:33:00+00:00,91.0,10.0,2_sets|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|first_set_winner|heavy_favorite|highly_oscillating_shape|low_volatility|many_reversals|multi_crossed_90|opponent_moez_echargui|player_learner_tien|resolved_near_100|second_set_winner|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_80_89|starting_price_0089|straight_sets|third_set_unknown|tiebreaker|winner,0.4334,6.52,30,19.0,0,0,0,0.0
