timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-09-30T06:44:00+00:00,1.0,99.0,1_sets|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_alex_de_minaur|player_jakub_mensik|resolved_near_0|second_set_unknown|set_1_no_tiebreaker|shape_unknown|small_range|small_single_move|starting_bucket_00_09|starting_price_0001|third_set_unknown,0.0,0.0,0,0.0,0,0,0,
2025-09-30T07:54:00+00:00,1.0,99.0,1_sets|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_alex_de_minaur|player_jakub_mensik|resolved_near_0|second_set_unknown|set_1_no_tiebreaker|shape_unknown|small_range|small_single_move|starting_bucket_00_09|starting_price_0001|third_set_unknown,0.0,0.0,0,0.0,0,0,0,
2025-09-30T12:35:00+00:00,1.0,99.0,1_sets|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_alex_de_minaur|player_jakub_mensik|resolved_near_0|second_set_unknown|set_1_no_tiebreaker|shape_unknown|small_range|small_single_move|starting_bucket_00_09|starting_price_0001|third_set_unknown,0.0,0.0,0,0.0,0,0,0,
