timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-04-20T00:00:00+00:00,9.0,93.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T00:36:00+00:00,7.0,93.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T02:50:00+00:00,10.0,93.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T03:44:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T04:07:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T05:06:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T05:32:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T05:42:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T05:43:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
2026-04-20T05:49:00+00:00,10.0,90.0,2_sets|crossed_10|crossed_20|ending_bucket_00_09|ending_price_0001|first_set_loser|heavy_underdog|highly_oscillating_shape|loser|many_reversals|medium_single_move|medium_volatility|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_sandro_kopp|player_damir_zhalgasbay|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|starting_bucket_00_09|starting_price_0009|straight_sets|third_set_unknown,1.0012,10.42,22,19.0,0,0,0,
