timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-17T03:44:00+00:00,37.0,65.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T03:47:00+00:00,37.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T03:49:00+00:00,37.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T03:52:00+00:00,37.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T04:14:00+00:00,37.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T04:17:00+00:00,37.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T04:24:00+00:00,37.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T04:26:00+00:00,36.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T04:43:00+00:00,36.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T05:12:00+00:00,36.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T05:37:00+00:00,35.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T05:38:00+00:00,35.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
2025-07-17T05:40:00+00:00,35.0,64.0,2_sets|ending_bucket_30_39|ending_price_0036|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_francisco_comesana|player_roberto_carballes_baena|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0037|straight_sets|third_set_unknown|underdog,0.1154,1.0,1,2.0,0,0,0,
