timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-03-05T06:58:00+00:00,32.0,70.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T06:59:00+00:00,32.0,70.65,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:01:00+00:00,32.0,71.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:02:00+00:00,33.68,71.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:03:00+00:00,33.68,69.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:05:00+00:00,33.68,69.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:11:00+00:00,32.0,69.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:13:00+00:00,32.0,69.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:16:00+00:00,32.0,69.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
2026-03-05T07:24:00+00:00,31.0,69.0,2_sets|ending_bucket_30_39|ending_price_0031|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|opponent_jerome_kym|player_marco_cecchinato|second_set_loser|set_1_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0032|straight_sets|third_set_unknown|tiebreaker|underdog,0.2422,1.68,1,2.68,0,0,0,
