timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-04-23T12:55:00+00:00,14.0,88.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T13:17:00+00:00,14.0,89.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T14:44:00+00:00,13.0,89.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T15:23:00+00:00,13.0,89.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T15:30:00+00:00,13.0,89.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T15:31:00+00:00,13.0,89.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T16:12:00+00:00,13.0,89.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T16:50:00+00:00,13.0,88.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T16:56:00+00:00,13.0,88.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
2026-04-23T17:11:00+00:00,13.0,87.0,2_sets|crossed_10|ending_bucket_00_09|ending_price_0003|first_set_loser|heavy_underdog|loser|low_volatility|moderate_reversals|multi_crossed_10|never_crossed_50|no_tiebreaker|opponent_hamish_stewart|oscillating_shape|player_samir_hamza_reguig|resolved_near_0|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_10_19|starting_price_0014|straight_sets|third_set_unknown,0.8141,4.25,16,13.0,0,0,0,
