timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-04-07T02:16:00+00:00,70.0,33.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T02:43:00+00:00,69.4,33.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T02:46:00+00:00,70.0,33.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T03:22:00+00:00,70.0,33.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T04:02:00+00:00,70.0,32.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T04:10:00+00:00,70.0,32.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T04:12:00+00:00,70.0,32.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T04:23:00+00:00,70.0,32.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T04:25:00+00:00,70.0,32.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
2026-04-07T04:26:00+00:00,70.0,32.0,1_sets|crossed_70|crossed_75|crossed_80|crossed_90|early_cross_50|ending_bucket_90_99|ending_price_0099|favorite|few_reversals|first_set_winner|jagged_shape|low_volatility|medium_range|multi_crossed_70|no_tiebreaker|opponent_miguel_damas|player_nicolas_jarry|resolved_near_100|second_set_unknown|set_1_no_tiebreaker|small_single_move|starting_bucket_70_79|starting_price_0070|third_set_unknown|uptrend_finish|winner,0.7676,7.22,7,30.76,0,0,1,0.0
