timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-30T13:02:00+00:00,47.0,52.5,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T13:04:00+00:00,47.0,52.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T13:16:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T13:28:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T13:44:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T13:48:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T14:00:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T14:02:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T14:05:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T14:12:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T14:30:00+00:00,47.0,54.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
